config,level,time,count
TX2,1,1192,1
TX2,1,1193,1
TX2,1,1194,2
TX2,1,1196,1
TX2,1,1197,2
TX2,1,1199,1
TX2,1,1200,1
TX2,1,1209,1
TX2,1,1213,2
TX2,1,1214,2
TX2,1,1215,1
TX2,1,1216,1
TX2,1,1217,1
TX2,1,1219,2
TX2,1,1220,1
TX2,1,1222,2
TX2,1,1224,1
TX2,1,1227,1
TX2,1,1228,2
TX2,1,1234,1
TX2,1,1240,1
TX2,1,1245,1
TX2,1,1248,1
TX2,1,1250,1
TX2,1,1251,2
TX2,1,1255,1
TX2,1,1256,2
TX2,1,1259,1
TX2,1,1262,2
TX2,1,1263,1
TX2,1,1264,1
TX2,1,1265,1
TX2,1,1267,1
TX2,1,1269,1
TX2,1,1270,2
TX2,1,1271,1
TX2,1,1272,1
TX2,1,1273,1
TX2,1,1274,1
TX2,1,1276,1
TX2,1,1278,1
TX2,1,1280,1
TX2,1,1282,1
TX2,1,1283,1
TX2,1,1284,1
TX2,1,1285,1
TX2,1,1290,1
TX2,1,1291,2
TX2,1,1295,1
TX2,1,1296,2
TX2,1,1299,1
TX2,1,1302,2
TX2,1,1304,1
TX2,1,1305,1
TX2,1,1306,1
TX2,1,1308,1
TX2,1,1309,1
TX2,1,1311,1
TX2,1,1312,1
TX2,1,1313,1
TX2,1,1314,1
TX2,1,1317,1
TX2,1,1318,1
TX2,1,1320,2
TX2,1,1321,1
TX2,1,1324,1
TX2,1,1326,2
TX2,1,1327,1
TX2,1,1332,1
TX2,1,1334,2
TX2,1,1336,1
TX2,1,1338,1
TX2,1,1339,1
TX2,1,1340,1
TX2,1,1341,1
TX2,1,1343,1
TX2,1,1347,1
TX2,1,1349,1
TX2,1,1350,2
TX2,1,1353,2
TX2,1,1354,1
TX2,1,1355,1
TX2,1,1356,2
TX2,1,1358,3
TX2,1,1359,1
TX2,1,1361,2
TX2,1,1362,3
TX2,1,1367,1
TX2,1,1371,1
TX2,1,1372,1
TX2,1,1373,1
TX2,1,1374,1
TX2,1,1375,2
TX2,1,1376,1
TX2,1,1377,1
TX2,1,1378,1
TX2,1,1379,1
TX2,1,1381,2
TX2,1,1382,1
TX2,1,1383,2
TX2,1,1384,2
TX2,1,1385,1
TX2,1,1386,1
TX2,1,1387,1
TX2,1,1389,1
TX2,1,1390,1
TX2,1,1391,2
TX2,1,1394,2
TX2,1,1396,1
TX2,1,1399,1
TX2,1,1400,1
TX2,1,1401,2
TX2,1,1402,2
TX2,1,1403,1
TX2,1,1405,1
TX2,1,1407,1
TX2,1,1408,1
TX2,1,1410,1
TX2,1,1411,2
TX2,1,1412,1
TX2,1,1414,1
TX2,1,1416,1
TX2,1,1417,1
TX2,1,1418,1
TX2,1,1419,1
TX2,1,1422,1
TX2,1,1424,2
TX2,1,1425,1
TX2,1,1426,1
TX2,1,1428,2
TX2,1,1429,2
TX2,1,1431,2
TX2,1,1433,1
TX2,1,1434,1
TX2,1,1435,1
TX2,1,1436,5
TX2,1,1437,1
TX2,1,1438,2
TX2,1,1439,4
TX2,1,1440,1
TX2,1,1442,1
TX2,1,1443,2
TX2,1,1445,1
TX2,1,1446,1
TX2,1,1447,2
TX2,1,1448,2
TX2,1,1450,3
TX2,1,1452,1
TX2,1,1454,1
TX2,1,1455,2
TX2,1,1457,2
TX2,1,1458,1
TX2,1,1459,1
TX2,1,1460,1
TX2,1,1461,2
TX2,1,1462,1
TX2,1,1463,4
TX2,1,1466,2
TX2,1,1467,2
TX2,1,1468,1
TX2,1,1469,2
TX2,1,1470,2
TX2,1,1471,1
TX2,1,1473,1
TX2,1,1474,2
TX2,1,1476,2
TX2,1,1477,3
TX2,1,1478,3
TX2,1,1479,2
TX2,1,1480,1
TX2,1,1481,2
TX2,1,1483,1
TX2,1,1484,1
TX2,1,1487,3
TX2,1,1489,1
TX2,1,1490,1
TX2,1,1491,1
TX2,1,1492,3
TX2,1,1495,1
TX2,1,1497,1
TX2,1,1500,3
TX2,1,1501,1
TX2,1,1503,1
TX2,1,1504,2
TX2,1,1505,1
TX2,1,1507,1
TX2,1,1508,1
TX2,1,1511,1
TX2,1,1512,1
TX2,1,1513,1
TX2,1,1514,3
TX2,1,1516,1
TX2,1,1517,2
TX2,1,1521,3
TX2,1,1523,3
TX2,1,1524,1
TX2,1,1526,3
TX2,1,1527,1
TX2,1,1528,1
TX2,1,1529,1
TX2,1,1530,2
TX2,1,1531,5
TX2,1,1532,2
TX2,1,1533,2
TX2,1,1534,2
TX2,1,1535,1
TX2,1,1536,2
TX2,1,1537,1
TX2,1,1538,2
TX2,1,1539,2
TX2,1,1540,1
TX2,1,1541,1
TX2,1,1542,1
TX2,1,1543,1
TX2,1,1544,4
TX2,1,1545,2
TX2,1,1546,1
TX2,1,1548,1
TX2,1,1552,1
TX2,1,1554,2
TX2,1,1555,4
TX2,1,1556,2
TX2,1,1557,1
TX2,1,1558,1
TX2,1,1559,2
TX2,1,1560,1
TX2,1,1561,1
TX2,1,1563,1
TX2,1,1564,4
TX2,1,1565,1
TX2,1,1567,2
TX2,1,1568,1
TX2,1,1569,2
TX2,1,1570,3
TX2,1,1572,1
TX2,1,1573,2
TX2,1,1574,1
TX2,1,1575,2
TX2,1,1576,4
TX2,1,1578,3
TX2,1,1579,2
TX2,1,1580,3
TX2,1,1581,2
TX2,1,1583,1
TX2,1,1584,3
TX2,1,1585,3
TX2,1,1586,2
TX2,1,1587,2
TX2,1,1588,2
TX2,1,1589,2
TX2,1,1590,1
TX2,1,1592,5
TX2,1,1595,1
TX2,1,1596,5
TX2,1,1597,1
TX2,1,1598,3
TX2,1,1599,1
TX2,1,1600,2
TX2,1,1601,1
TX2,1,1602,2
TX2,1,1603,1
TX2,1,1604,2
TX2,1,1605,2
TX2,1,1608,6
TX2,1,1609,1
TX2,1,1610,3
TX2,1,1611,1
TX2,1,1612,3
TX2,1,1614,4
TX2,1,1615,2
TX2,1,1616,1
TX2,1,1618,4
TX2,1,1619,1
TX2,1,1621,2
TX2,1,1622,2
TX2,1,1624,3
TX2,1,1625,1
TX2,1,1626,2
TX2,1,1627,1
TX2,1,1629,2
TX2,1,1630,1
TX2,1,1631,1
TX2,1,1632,2
TX2,1,1633,5
TX2,1,1636,1
TX2,1,1637,2
TX2,1,1638,1
TX2,1,1639,1
TX2,1,1640,1
TX2,1,1641,1
TX2,1,1643,1
TX2,1,1644,1
TX2,1,1646,6
TX2,1,1647,3
TX2,1,1648,4
TX2,1,1649,1
TX2,1,1650,2
TX2,1,1651,2
TX2,1,1653,3
TX2,1,1654,1
TX2,1,1655,3
TX2,1,1657,2
TX2,1,1658,2
TX2,1,1659,1
TX2,1,1660,3
TX2,1,1661,1
TX2,1,1662,1
TX2,1,1663,2
TX2,1,1664,2
TX2,1,1665,2
TX2,1,1666,3
TX2,1,1667,1
TX2,1,1668,3
TX2,1,1669,2
TX2,1,1671,2
TX2,1,1672,3
TX2,1,1673,3
TX2,1,1674,1
TX2,1,1675,2
TX2,1,1676,1
TX2,1,1678,2
TX2,1,1679,2
TX2,1,1680,1
TX2,1,1681,3
TX2,1,1682,1
TX2,1,1683,4
TX2,1,1684,2
TX2,1,1686,2
TX2,1,1687,1
TX2,1,1689,3
TX2,1,1690,1
TX2,1,1691,3
TX2,1,1692,1
TX2,1,1693,4
TX2,1,1695,3
TX2,1,1696,3
TX2,1,1697,2
TX2,1,1698,1
TX2,1,1700,1
TX2,1,1703,4
TX2,1,1704,1
TX2,1,1706,2
TX2,1,1707,3
TX2,1,1709,2
TX2,1,1710,2
TX2,1,1711,1
TX2,1,1712,2
TX2,1,1713,1
TX2,1,1714,1
TX2,1,1715,1
TX2,1,1716,7
TX2,1,1718,2
TX2,1,1719,1
TX2,1,1720,1
TX2,1,1721,2
TX2,1,1723,2
TX2,1,1724,1
TX2,1,1725,1
TX2,1,1726,3
TX2,1,1727,4
TX2,1,1729,4
TX2,1,1730,2
TX2,1,1731,3
TX2,1,1732,1
TX2,1,1733,1
TX2,1,1734,2
TX2,1,1735,2
TX2,1,1737,3
TX2,1,1738,3
TX2,1,1739,1
TX2,1,1741,1
TX2,1,1742,1
TX2,1,1743,3
TX2,1,1744,1
TX2,1,1745,4
TX2,1,1746,1
TX2,1,1747,2
TX2,1,1748,2
TX2,1,1749,2
TX2,1,1750,1
TX2,1,1751,3
TX2,1,1752,3
TX2,1,1754,5
TX2,1,1755,1
TX2,1,1756,1
TX2,1,1757,4
TX2,1,1758,3
TX2,1,1759,4
TX2,1,1760,5
TX2,1,1761,1
TX2,1,1762,1
TX2,1,1763,3
TX2,1,1764,3
TX2,1,1765,1
TX2,1,1766,1
TX2,1,1767,1
TX2,1,1768,3
TX2,1,1770,6
TX2,1,1771,1
TX2,1,1772,1
TX2,1,1773,1
TX2,1,1774,2
TX2,1,1775,2
TX2,1,1776,1
TX2,1,1777,3
TX2,1,1778,3
TX2,1,1779,3
TX2,1,1780,2
TX2,1,1781,3
TX2,1,1783,5
TX2,1,1784,2
TX2,1,1785,3
TX2,1,1786,2
TX2,1,1787,2
TX2,1,1788,1
TX2,1,1789,3
TX2,1,1790,2
TX2,1,1791,3
TX2,1,1792,3
TX2,1,1793,4
TX2,1,1794,3
TX2,1,1795,1
TX2,1,1796,1
TX2,1,1797,4
TX2,1,1799,4
TX2,1,1800,3
TX2,1,1802,5
TX2,1,1803,1
TX2,1,1804,5
TX2,1,1805,1
TX2,1,1806,3
TX2,1,1807,4
TX2,1,1808,3
TX2,1,1809,2
TX2,1,1810,2
TX2,1,1811,4
TX2,1,1812,1
TX2,1,1813,3
TX2,1,1815,1
TX2,1,1816,4
TX2,1,1817,2
TX2,1,1818,3
TX2,1,1819,3
TX2,1,1820,2
TX2,1,1821,3
TX2,1,1822,2
TX2,1,1823,3
TX2,1,1827,1
TX2,1,1828,3
TX2,1,1829,1
TX2,1,1830,3
TX2,1,1831,1
TX2,1,1832,1
TX2,1,1833,3
TX2,1,1834,6
TX2,1,1835,5
TX2,1,1836,1
TX2,1,1837,2
TX2,1,1838,4
TX2,1,1839,1
TX2,1,1840,3
TX2,1,1841,2
TX2,1,1842,3
TX2,1,1843,1
TX2,1,1844,2
TX2,1,1845,2
TX2,1,1846,7
TX2,1,1847,1
TX2,1,1848,2
TX2,1,1849,2
TX2,1,1850,2
TX2,1,1851,3
TX2,1,1852,6
TX2,1,1853,3
TX2,1,1854,2
TX2,1,1855,2
TX2,1,1856,3
TX2,1,1857,3
TX2,1,1858,1
TX2,1,1859,4
TX2,1,1861,3
TX2,1,1862,2
TX2,1,1863,5
TX2,1,1864,1
TX2,1,1865,1
TX2,1,1866,4
TX2,1,1867,2
TX2,1,1868,4
TX2,1,1869,1
TX2,1,1871,5
TX2,1,1872,6
TX2,1,1873,4
TX2,1,1874,2
TX2,1,1875,4
TX2,1,1876,5
TX2,1,1877,4
TX2,1,1878,1
TX2,1,1879,1
TX2,1,1880,7
TX2,1,1881,3
TX2,1,1882,1
TX2,1,1883,1
TX2,1,1884,2
TX2,1,1885,1
TX2,1,1886,2
TX2,1,1887,5
TX2,1,1888,8
TX2,1,1889,3
TX2,1,1890,2
TX2,1,1891,2
TX2,1,1892,1
TX2,1,1893,2
TX2,1,1894,3
TX2,1,1895,2
TX2,1,1896,1
TX2,1,1897,11
TX2,1,1898,3
TX2,1,1900,6
TX2,1,1901,2
TX2,1,1903,6
TX2,1,1904,1
TX2,1,1905,1
TX2,1,1906,5
TX2,1,1907,3
TX2,1,1908,2
TX2,1,1909,3
TX2,1,1910,2
TX2,1,1911,2
TX2,1,1912,5
TX2,1,1913,3
TX2,1,1914,6
TX2,1,1915,2
TX2,1,1916,5
TX2,1,1917,6
TX2,1,1918,3
TX2,1,1919,2
TX2,1,1920,2
TX2,1,1921,2
TX2,1,1922,5
TX2,1,1923,1
TX2,1,1924,1
TX2,1,1925,4
TX2,1,1926,6
TX2,1,1927,2
TX2,1,1928,1
TX2,1,1929,3
TX2,1,1930,5
TX2,1,1931,4
TX2,1,1932,2
TX2,1,1933,4
TX2,1,1934,3
TX2,1,1935,1
TX2,1,1936,6
TX2,1,1938,7
TX2,1,1939,2
TX2,1,1940,3
TX2,1,1941,2
TX2,1,1942,4
TX2,1,1943,6
TX2,1,1944,3
TX2,1,1945,3
TX2,1,1946,4
TX2,1,1947,3
TX2,1,1948,2
TX2,1,1949,7
TX2,1,1950,4
TX2,1,1951,6
TX2,1,1952,3
TX2,1,1953,3
TX2,1,1954,4
TX2,1,1955,5
TX2,1,1956,1
TX2,1,1957,1
TX2,1,1958,3
TX2,1,1959,2
TX2,1,1960,4
TX2,1,1961,3
TX2,1,1962,4
TX2,1,1963,5
TX2,1,1964,2
TX2,1,1965,4
TX2,1,1966,2
TX2,1,1967,4
TX2,1,1968,6
TX2,1,1970,5
TX2,1,1971,1
TX2,1,1972,5
TX2,1,1973,1
TX2,1,1974,5
TX2,1,1975,2
TX2,1,1976,3
TX2,1,1977,5
TX2,1,1978,3
TX2,1,1979,4
TX2,1,1980,2
TX2,1,1981,3
TX2,1,1982,4
TX2,1,1983,2
TX2,1,1984,5
TX2,1,1985,7
TX2,1,1986,6
TX2,1,1987,4
TX2,1,1988,3
TX2,1,1989,6
TX2,1,1990,6
TX2,1,1991,2
TX2,1,1992,5
TX2,1,1993,3
TX2,1,1994,7
TX2,1,1995,1
TX2,1,1996,6
TX2,1,1997,4
TX2,1,1998,4
TX2,1,1999,5
TX2,1,2000,2
TX2,1,2001,3
TX2,1,2002,3
TX2,1,2003,6
TX2,1,2004,7
TX2,1,2005,2
TX2,1,2006,4
TX2,1,2007,4
TX2,1,2008,1
TX2,1,2009,7
TX2,1,2011,7
TX2,1,2012,5
TX2,1,2013,6
TX2,1,2014,5
TX2,1,2015,5
TX2,1,2016,5
TX2,1,2017,5
TX2,1,2018,4
TX2,1,2019,8
TX2,1,2020,3
TX2,1,2021,1
TX2,1,2022,10
TX2,1,2023,6
TX2,1,2024,5
TX2,1,2025,5
TX2,1,2026,3
TX2,1,2027,4
TX2,1,2028,8
TX2,1,2029,4
TX2,1,2031,2
TX2,1,2032,4
TX2,1,2033,5
TX2,1,2034,2
TX2,1,2035,5
TX2,1,2036,4
TX2,1,2037,8
TX2,1,2038,10
TX2,1,2039,6
TX2,1,2040,4
TX2,1,2041,5
TX2,1,2042,2
TX2,1,2043,6
TX2,1,2044,2
TX2,1,2045,4
TX2,1,2046,2
TX2,1,2047,4
TX2,1,2048,6
TX2,1,2049,2
TX2,1,2050,5
TX2,1,2051,3
TX2,1,2052,11
TX2,1,2053,7
TX2,1,2054,2
TX2,1,2055,3
TX2,1,2056,9
TX2,1,2057,4
TX2,1,2058,5
TX2,1,2059,3
TX2,1,2060,5
TX2,1,2061,4
TX2,1,2062,3
TX2,1,2063,5
TX2,1,2064,3
TX2,1,2065,2
TX2,1,2066,6
TX2,1,2067,6
TX2,1,2068,3
TX2,1,2070,3
TX2,1,2071,4
TX2,1,2072,9
TX2,1,2074,5
TX2,1,2075,3
TX2,1,2076,6
TX2,1,2077,11
TX2,1,2078,4
TX2,1,2079,3
TX2,1,2080,5
TX2,1,2081,1
TX2,1,2082,3
TX2,1,2083,1
TX2,1,2084,3
TX2,1,2085,4
TX2,1,2086,10
TX2,1,2087,6
TX2,1,2088,5
TX2,1,2089,4
TX2,1,2090,4
TX2,1,2091,4
TX2,1,2092,3
TX2,1,2093,2
TX2,1,2094,5
TX2,1,2095,4
TX2,1,2096,7
TX2,1,2097,2
TX2,1,2098,4
TX2,1,2099,7
TX2,1,2100,4
TX2,1,2101,4
TX2,1,2102,5
TX2,1,2103,4
TX2,1,2104,1
TX2,1,2105,1
TX2,1,2106,9
TX2,1,2107,2
TX2,1,2108,2
TX2,1,2109,4
TX2,1,2110,6
TX2,1,2111,12
TX2,1,2112,6
TX2,1,2113,1
TX2,1,2114,4
TX2,1,2115,1
TX2,1,2116,9
TX2,1,2118,6
TX2,1,2119,1
TX2,1,2120,5
TX2,1,2121,6
TX2,1,2122,1
TX2,1,2123,6
TX2,1,2124,6
TX2,1,2125,7
TX2,1,2126,4
TX2,1,2127,6
TX2,1,2128,5
TX2,1,2129,1
TX2,1,2130,7
TX2,1,2131,8
TX2,1,2132,2
TX2,1,2133,5
TX2,1,2134,6
TX2,1,2135,4
TX2,1,2136,6
TX2,1,2137,3
TX2,1,2138,5
TX2,1,2139,1
TX2,1,2140,13
TX2,1,2141,1
TX2,1,2142,5
TX2,1,2143,3
TX2,1,2144,2
TX2,1,2145,4
TX2,1,2146,10
TX2,1,2147,2
TX2,1,2148,7
TX2,1,2149,4
TX2,1,2150,10
TX2,1,2151,3
TX2,1,2152,3
TX2,1,2153,7
TX2,1,2154,10
TX2,1,2155,5
TX2,1,2156,7
TX2,1,2157,7
TX2,1,2158,5
TX2,1,2159,2
TX2,1,2160,10
TX2,1,2161,5
TX2,1,2162,7
TX2,1,2163,8
TX2,1,2164,8
TX2,1,2165,4
TX2,1,2166,4
TX2,1,2167,4
TX2,1,2168,5
TX2,1,2169,6
TX2,1,2170,9
TX2,1,2171,7
TX2,1,2172,9
TX2,1,2173,8
TX2,1,2174,5
TX2,1,2175,6
TX2,1,2176,3
TX2,1,2177,3
TX2,1,2178,2
TX2,1,2179,6
TX2,1,2180,5
TX2,1,2181,2
TX2,1,2182,1
TX2,1,2183,7
TX2,1,2184,10
TX2,1,2185,1
TX2,1,2186,5
TX2,1,2187,1
TX2,1,2188,5
TX2,1,2189,5
TX2,1,2190,5
TX2,1,2191,7
TX2,1,2192,4
TX2,1,2193,3
TX2,1,2194,2
TX2,1,2195,3
TX2,1,2196,3
TX2,1,2197,2
TX2,1,2198,10
TX2,1,2199,3
TX2,1,2200,2
TX2,1,2201,3
TX2,1,2202,7
TX2,1,2203,6
TX2,1,2204,4
TX2,1,2205,3
TX2,1,2206,4
TX2,1,2207,3
TX2,1,2208,10
TX2,1,2209,3
TX2,1,2210,3
TX2,1,2211,7
TX2,1,2212,7
TX2,1,2213,2
TX2,1,2214,4
TX2,1,2215,5
TX2,1,2216,3
TX2,1,2217,4
TX2,1,2218,10
TX2,1,2219,4
TX2,1,2220,4
TX2,1,2221,2
TX2,1,2222,3
TX2,1,2223,3
TX2,1,2224,3
TX2,1,2225,4
TX2,1,2226,6
TX2,1,2227,6
TX2,1,2228,7
TX2,1,2229,9
TX2,1,2230,3
TX2,1,2231,6
TX2,1,2232,4
TX2,1,2233,7
TX2,1,2234,6
TX2,1,2235,4
TX2,1,2236,5
TX2,1,2237,7
TX2,1,2238,7
TX2,1,2239,2
TX2,1,2240,5
TX2,1,2241,4
TX2,1,2242,7
TX2,1,2243,10
TX2,1,2244,5
TX2,1,2245,3
TX2,1,2246,6
TX2,1,2247,8
TX2,1,2248,11
TX2,1,2249,5
TX2,1,2250,4
TX2,1,2251,4
TX2,1,2252,12
TX2,1,2253,7
TX2,1,2254,5
TX2,1,2255,3
TX2,1,2256,6
TX2,1,2257,9
TX2,1,2258,8
TX2,1,2259,3
TX2,1,2260,4
TX2,1,2261,9
TX2,1,2262,11
TX2,1,2263,4
TX2,1,2264,3
TX2,1,2265,3
TX2,1,2266,5
TX2,1,2267,9
TX2,1,2268,10
TX2,1,2269,5
TX2,1,2270,3
TX2,1,2271,8
TX2,1,2272,5
TX2,1,2273,7
TX2,1,2274,6
TX2,1,2275,5
TX2,1,2276,6
TX2,1,2277,9
TX2,1,2278,3
TX2,1,2279,5
TX2,1,2280,3
TX2,1,2281,3
TX2,1,2282,2
TX2,1,2283,5
TX2,1,2284,8
TX2,1,2285,7
TX2,1,2286,10
TX2,1,2287,7
TX2,1,2288,4
TX2,1,2289,2
TX2,1,2290,8
TX2,1,2291,8
TX2,1,2292,10
TX2,1,2293,4
TX2,1,2294,3
TX2,1,2295,9
TX2,1,2296,9
TX2,1,2297,8
TX2,1,2298,4
TX2,1,2299,8
TX2,1,2300,3
TX2,1,2301,9
TX2,1,2302,4
TX2,1,2303,1
TX2,1,2304,6
TX2,1,2305,6
TX2,1,2306,8
TX2,1,2307,5
TX2,1,2308,7
TX2,1,2309,4
TX2,1,2310,11
TX2,1,2311,5
TX2,1,2312,7
TX2,1,2313,3
TX2,1,2314,7
TX2,1,2315,10
TX2,1,2316,10
TX2,1,2317,7
TX2,1,2318,4
TX2,1,2319,7
TX2,1,2320,5
TX2,1,2321,6
TX2,1,2322,6
TX2,1,2323,6
TX2,1,2324,7
TX2,1,2325,5
TX2,1,2326,10
TX2,1,2327,6
TX2,1,2328,4
TX2,1,2329,6
TX2,1,2330,9
TX2,1,2331,5
TX2,1,2332,5
TX2,1,2333,5
TX2,1,2334,6
TX2,1,2335,6
TX2,1,2336,10
TX2,1,2337,2
TX2,1,2338,5
TX2,1,2339,6
TX2,1,2340,9
TX2,1,2341,3
TX2,1,2342,3
TX2,1,2343,4
TX2,1,2344,10
TX2,1,2345,3
TX2,1,2346,8
TX2,1,2347,6
TX2,1,2348,5
TX2,1,2349,5
TX2,1,2350,7
TX2,1,2351,6
TX2,1,2352,5
TX2,1,2353,5
TX2,1,2354,5
TX2,1,2355,12
TX2,1,2356,6
TX2,1,2357,2
TX2,1,2358,9
TX2,1,2359,4
TX2,1,2360,5
TX2,1,2361,6
TX2,1,2362,9
TX2,1,2363,5
TX2,1,2364,6
TX2,1,2365,9
TX2,1,2366,6
TX2,1,2367,5
TX2,1,2368,6
TX2,1,2369,3
TX2,1,2370,6
TX2,1,2371,6
TX2,1,2372,6
TX2,1,2373,4
TX2,1,2374,10
TX2,1,2375,3
TX2,1,2376,11
TX2,1,2377,7
TX2,1,2378,9
TX2,1,2379,12
TX2,1,2380,6
TX2,1,2381,4
TX2,1,2382,5
TX2,1,2383,8
TX2,1,2384,4
TX2,1,2385,5
TX2,1,2386,5
TX2,1,2387,3
TX2,1,2388,6
TX2,1,2389,13
TX2,1,2390,4
TX2,1,2391,7
TX2,1,2392,9
TX2,1,2393,8
TX2,1,2394,9
TX2,1,2395,5
TX2,1,2396,10
TX2,1,2397,5
TX2,1,2398,12
TX2,1,2399,8
TX2,1,2400,8
TX2,1,2401,8
TX2,1,2402,6
TX2,1,2403,10
TX2,1,2404,10
TX2,1,2405,7
TX2,1,2406,4
TX2,1,2407,9
TX2,1,2408,10
TX2,1,2409,10
TX2,1,2410,11
TX2,1,2411,3
TX2,1,2412,3
TX2,1,2413,13
TX2,1,2414,6
TX2,1,2415,8
TX2,1,2416,9
TX2,1,2417,9
TX2,1,2418,8
TX2,1,2419,4
TX2,1,2420,7
TX2,1,2421,4
TX2,1,2422,11
TX2,1,2423,11
TX2,1,2424,6
TX2,1,2425,5
TX2,1,2426,6
TX2,1,2427,6
TX2,1,2428,6
TX2,1,2429,13
TX2,1,2430,9
TX2,1,2431,8
TX2,1,2432,12
TX2,1,2433,9
TX2,1,2434,10
TX2,1,2435,2
TX2,1,2436,6
TX2,1,2437,14
TX2,1,2438,10
TX2,1,2439,2
TX2,1,2440,8
TX2,1,2441,9
TX2,1,2442,6
TX2,1,2443,13
TX2,1,2444,5
TX2,1,2445,9
TX2,1,2446,10
TX2,1,2447,4
TX2,1,2448,4
TX2,1,2449,7
TX2,1,2450,3
TX2,1,2451,4
TX2,1,2452,7
TX2,1,2453,11
TX2,1,2454,4
TX2,1,2455,8
TX2,1,2456,12
TX2,1,2457,8
TX2,1,2458,5
TX2,1,2459,6
TX2,1,2460,9
TX2,1,2461,4
TX2,1,2462,9
TX2,1,2463,3
TX2,1,2464,8
TX2,1,2465,6
TX2,1,2466,10
TX2,1,2467,11
TX2,1,2468,6
TX2,1,2469,5
TX2,1,2470,3
TX2,1,2471,14
TX2,1,2472,11
TX2,1,2473,7
TX2,1,2474,3
TX2,1,2475,10
TX2,1,2476,6
TX2,1,2477,10
TX2,1,2478,6
TX2,1,2479,4
TX2,1,2480,6
TX2,1,2481,10
TX2,1,2482,6
TX2,1,2483,5
TX2,1,2484,2
TX2,1,2485,7
TX2,1,2486,9
TX2,1,2487,7
TX2,1,2488,10
TX2,1,2489,6
TX2,1,2490,7
TX2,1,2491,11
TX2,1,2492,3
TX2,1,2493,7
TX2,1,2494,3
TX2,1,2495,5
TX2,1,2496,73
TX2,1,2497,10
TX2,1,2498,6
TX2,1,2499,6
TX2,1,2500,7
TX2,1,2501,11
TX2,1,2502,12
TX2,1,2503,6
TX2,1,2504,7
TX2,1,2505,9
TX2,1,2506,7
TX2,1,2507,5
TX2,1,2508,6
TX2,1,2509,5
TX2,1,2510,13
TX2,1,2511,10
TX2,1,2512,4
TX2,1,2513,4
TX2,1,2514,1
TX2,1,2515,10
TX2,1,2516,10
TX2,1,2517,5
TX2,1,2518,6
TX2,1,2519,6
TX2,1,2520,10
TX2,1,2521,20
TX2,1,2522,8
TX2,1,2523,3
TX2,1,2524,8
TX2,1,2525,9
TX2,1,2526,10
TX2,1,2527,10
TX2,1,2528,4
TX2,1,2529,9
TX2,1,2530,9
TX2,1,2531,9
TX2,1,2532,6
TX2,1,2533,7
TX2,1,2534,6
TX2,1,2535,14
TX2,1,2536,16
TX2,1,2537,5
TX2,1,2538,4
TX2,1,2539,4
TX2,1,2540,6
TX2,1,2541,9
TX2,1,2542,9
TX2,1,2543,4
TX2,1,2544,12
